"","X","profile_identifier","latitude","longitude","clay.0.5.cm","silt.0.5.cm","sand.0.5.cm","trans_1","trans_2"
"305",305,"IGAC-ANT-A-12",7.844620705,-77.06050593,24.29663485,40.51752839,35.18583676,0.370305779643221,0.511396823017104
"306",306,"IGAC-ANT-A-120",6.486696656,-74.41880258,7.443110902,14.46107449,78.09581461,2.35064757182736,0.664171628274012
"307",307,"IGAC-ANT-A-122",7.82844202,-76.63223009,28.34396144,11.01273459,60.64330397,0.760595217710036,-0.94536171394118
"308",308,"IGAC-ANT-A-123",7.516755,-76.586697,17.09266713,15.93881957,66.9685133,1.36557300945243,-0.0698919326905835
"309",309,"IGAC-ANT-A-124",7.82912191,-76.63298936,32.08990606,36.21954893,31.690545,-0.0125231563166091,0.121057471035164
"310",310,"IGAC-ANT-A-125",8.794669974,-76.39595999,39.27112072,47.32400667,13.40487261,-1.0748711385441,0.186528300318282
"311",311,"IGAC-ANT-A-126",8.831829989,-76.42051999,69.74828652,23.85079214,6.400921345,-2.38845091421761,-1.07307542417823
"312",312,"IGAC-ANT-A-127",8.823266547,-76.45640482,15.40957364,20,64.59042636,1.43307721984337,0.260743292352941
"313",313,"IGAC-ANT-A-128",8.600199986,-76.28420999,29.59311454,30.770652,39.63623347,0.292201969152893,0.0390196612011028
"314",314,"IGAC-ANT-A-129",6.568655089,-75.80652205,47.09126214,27.81747573,25.09126214,-0.629567802997588,-0.526423020037503
"315",315,"IGAC-ANT-A-13",7.850595472,-77.04974795,22.71499247,49.99112546,27.29388207,0.183637409364455,0.788820331162488
"316",316,"IGAC-ANT-A-130",6.495520007,-75.79559998,22.11760513,16.43071793,61.45167694,1.02187722152956,-0.297221276231995
"317",317,"IGAC-ANT-A-131",6.570264798,-75.81132698,34.4664357,17.47310694,48.06045736,0.332473774477603,-0.679323019585161
"321",321,"IGAC-ANT-A-136",6.03521952,-75.06977216,32.45480075,23.80888038,43.73631887,0.298330477159488,-0.309789738903215
"322",322,"IGAC-ANT-A-137",7.320436634,-76.46924811,35.4160995,18.31485416,46.26904634,0.267306687053048,-0.659454071563431
"324",324,"IGAC-ANT-A-140",5.955844534,-75.90203461,45.40591275,44.92049558,9.673591671,-1.54624266875188,-0.0107481710397585
"325",325,"IGAC-ANT-A-141",6.985420011,-76.26307999,16.21494272,30.97909782,52.80595946,1.18069084568221,0.647379505974627
"326",326,"IGAC-ANT-A-142",6.915648294,-76.21397741,11.74884259,17.74884259,70.50231481,1.79189081070388,0.412565574838517
"328",328,"IGAC-ANT-A-144",6.989710023,-76.26245999,28,32.56712963,39.43287037,0.34239523166636,0.151098975969271
"329",329,"IGAC-ANT-A-145",6.907508938,-76.22252038,42,24,34,-0.211309093667207,-0.559615787935423
"330",330,"IGAC-ANT-A-147",5.947468355,-75.04680416,24.36945872,27.81746757,47.81307371,0.673968454202775,0.132333496760762
"331",331,"IGAC-ANT-A-148",6.027773276,-75.04142106,22.42852602,40,37.57147398,0.515911460009919,0.578545822408978
"332",332,"IGAC-ANT-A-149",7.054080018,-74.62587001,45.47476636,36.65654206,17.86869159,-0.934107478375098,-0.215565673264743
"333",333,"IGAC-ANT-A-15",8.01602122,-76.99415213,19.61683168,51.17755776,29.20561056,0.397972876385547,0.958913154055535
"334",334,"IGAC-ANT-A-155",5.655790018,-75.64961998,62.01418539,21.3380618,16.64775281,-1.31508791453673,-1.06687073848152
"335",335,"IGAC-ANT-A-156",6.509190022,-75.83395998,19.17689598,22.26497311,58.55813091,1.1163137315526,0.14930851097722
"336",336,"IGAC-ANT-A-157",6.292450017,-75.85441999,47,28,25,-0.631271776841858,-0.517943091534855
"337",337,"IGAC-ANT-A-158",7.523095978,-75.35304879,30.38140892,14.97998508,54.63860601,0.586909830019216,-0.707115890561878
"338",338,"IGAC-ANT-A-159",6.56446001,-74.79082001,30.2512259,10.13962271,59.60915139,0.678272399820735,-1.09308591989153
"341",341,"IGAC-ANT-A-164",7.539351082,-74.85523943,29.75275744,18.47330182,51.77394074,0.55396513340834,-0.476595269872368
"342",342,"IGAC-ANT-A-165",6.232425577,-74.63229776,32.29804159,12.33931813,55.36264027,0.538898406408712,-0.962215836439523
"343",343,"IGAC-ANT-A-167",6.380720013,-74.77538002,55.93328652,16.19996489,27.8667486,-0.696725496806286,-1.23915059346386
"345",345,"IGAC-ANT-A-169",7.259064974,-75.38989681,41.95463887,28.34041945,29.70494168,-0.345275589229336,-0.392299972941122
"347",347,"IGAC-ANT-A-173",6.008210853,-75.14337389,22.50174489,39.30672693,38.19152818,0.529020858753917,0.557802816059671
"348",348,"IGAC-ANT-A-174",5.994095167,-75.07721743,18.05201592,33.14777075,48.80021333,0.994477320504831,0.607718103149075
"349",349,"IGAC-ANT-A-175",6.017082444,-75.12394532,30.01475859,16.57995479,53.40528662,0.576220527747517,-0.593494790768772
"350",350,"IGAC-ANT-A-176",6.005858193,-75.09009835,30.53883453,14.9472368,54.51392866,0.579457103779642,-0.714472683657588
"351",351,"IGAC-ANT-A-177",5.975872123,-75.11586024,13.09331496,14.77715625,72.12952879,1.70636172214771,0.120980700171869
"352",352,"IGAC-ANT-A-178",5.833020014,-75.71000998,42.89340967,26.55329516,30.55329516,-0.339245652375044,-0.479564341912662
"353",353,"IGAC-ANT-A-179",5.976958392,-75.84278949,47.90037087,34.27040049,17.82922864,-0.988284077954513,-0.334841224842829
"354",354,"IGAC-ANT-A-18",7.639972447,-76.69889137,28.6809706,34.62455256,36.69447685,0.246392391627012,0.188329184411471
"355",355,"IGAC-ANT-A-180",5.963088369,-75.82809628,44.67272456,34.38061538,20.94666005,-0.757383917726589,-0.261870227409641
"356",356,"IGAC-ANT-A-181",6.42125763,-75.72310545,33.6900097,21.82403166,44.48595864,0.277972257862721,-0.434189612981204
"357",357,"IGAC-ANT-A-182",5.856120021,-75.71496998,34.4145143,26.60501645,38.98046925,0.124582329513057,-0.257378616365658
"358",358,"IGAC-ANT-A-183",5.804917876,-75.69439323,20.32386596,28.27744321,51.39869083,0.927816843351981,0.330268568559584
"360",360,"IGAC-ANT-A-187",6.403744498,-75.42304542,45.37489964,13.12337762,41.50172274,-0.089224142609645,-1.24056388985934
"361",361,"IGAC-ANT-A-189",6.726947027,-75.26417528,21.96399205,24.72647298,53.30953497,0.886710820207121,0.118470062793369
"362",362,"IGAC-ANT-A-19",7.573654141,-76.69680699,50.71286672,16.47566779,32.81146549,-0.435401647928618,-1.12429504675687
"365",365,"IGAC-ANT-A-195",5.799750118,-76.02651853,10.66939946,34.93764336,54.39295718,1.62885490118466,1.18618507354111
"367",367,"IGAC-ANT-A-199",6.728130018,-75.25769001,26.09783276,10.43401237,63.46815487,0.888686007130533,-0.916781384718894
"369",369,"IGAC-ANT-A-20",7.614373201,-76.74219416,63.95982431,16.0420822,19.99809349,-1.16261819757871,-1.38303973410796
"370",370,"IGAC-ANT-A-200",6.357810017,-75.58936999,27.37211458,27.35056422,45.2773212,0.503281492256465,-0.000787620839718847
"373",373,"IGAC-ANT-A-205",6.608260012,-75.00898002,34.72253916,13.70232339,51.57513744,0.395650704204191,-0.929823610640395
"374",374,"IGAC-ANT-A-206",5.618860007,-75.17421001,16.92096827,28.86234428,54.21668745,1.16443516868958,0.533984200529977
"376",376,"IGAC-ANT-A-211",6.958894988,-75.35209473,32.05389555,17.58547695,50.3606275,0.451790947382058,-0.600345333896639
"377",377,"IGAC-ANT-A-213",5.807382267,-75.55582639,51.46760053,38.64478667,9.887612797,-1.64966975270174,-0.286540613475718
"379",379,"IGAC-ANT-A-216",6.98944723,-75.3796905,22.73091677,24.11590237,53.15318086,0.849451979754616,0.0591455021781894
"380",380,"IGAC-ANT-A-217",7.009370013,-75.37438002,22.74749971,22.04529945,55.20720085,0.886638158456269,-0.0313558342033671
"381",381,"IGAC-ANT-A-218",6.084560016,-75.73413998,21.70385077,36.9496055,41.34654373,0.644499132602782,0.532065271105353
"383",383,"IGAC-ANT-A-22",6.994190011,-76.25431999,8.148677249,16.89206349,74.95925926,2.21908914273333,0.728988282304194
"385",385,"IGAC-ANT-A-221",5.9588796,-75.71933299,53,40,7,-2.02438176449681,-0.281412459438185
"386",386,"IGAC-ANT-A-222",6.079360388,-75.75849295,37.6854605,36.12110409,26.19343541,-0.363765534434635,-0.0423970615794778
"387",387,"IGAC-ANT-A-223",6.070900019,-75.75894998,48.57472134,44.4506747,6.974603955,-1.94082771310103,-0.0887231178538583
"388",388,"IGAC-ANT-A-224",6.325790019,-75.54466998,43.30725887,23.50897365,33.18376748,-0.26625943726645,-0.610938056589775
"389",389,"IGAC-ANT-A-225",6.318044824,-75.53290002,22.28113007,35.05522747,42.66364246,0.649606957848174,0.453184610536331
"390",390,"IGAC-ANT-A-226",6.127880013,-75.59981999,24,55,21,-0.133531392624523,0.829279354884525
"392",392,"IGAC-ANT-A-23",6.906550013,-76.14418999,15.57758621,30.52801724,53.89439655,1.24119341271432,0.672811760308091
"394",394,"IGAC-ANT-A-232",5.609880017,-75.86743999,21.10602957,31.78662598,47.10734444,0.802870160503482,0.409486873385177
"395",395,"IGAC-ANT-A-233",5.785420013,-75.74259998,39,25,36,-0.0800427076735364,-0.444685821261446
"396",396,"IGAC-ANT-A-234",5.692530017,-75.88588999,35.51006913,22.74703186,41.74289901,0.161713059509538,-0.445381624535656
"398",398,"IGAC-ANT-A-236",5.755290177,-75.79597709,12.18835616,18,69.81164384,1.7453197301656,0.389890675013905
"400",400,"IGAC-ANT-A-238",5.866063976,-75.68190992,41.54631039,29.63085278,28.82283683,-0.365640699667758,-0.337992575944042
"402",402,"IGAC-ANT-A-24",7.292950935,-76.50200012,14.49894763,59.32759688,26.17345549,0.590669678396508,1.40899850560094
"403",403,"IGAC-ANT-A-240",6.837086858,-75.2224739,28.54086752,24.27816472,47.18096776,0.502653577627528,-0.161759633027037
"404",404,"IGAC-ANT-A-241",5.95433002,-75.65126998,29.46681882,10.19996489,60.33321629,0.716617958114266,-1.06088056640938
"405",405,"IGAC-ANT-A-242",6.333190017,-75.76182998,34.52662262,25.08333796,40.39003942,0.156852508961083,-0.319526897185231
"406",406,"IGAC-ANT-A-243",6.060160013,-75.69800999,39.34519106,31.71820562,28.93660331,-0.307266413753527,-0.215482932182771
"407",407,"IGAC-ANT-A-244",6.189650014,-75.72846999,16.09836071,29.8611872,54.0404521,1.21101543153034,0.617842102643603
"410",410,"IGAC-ANT-A-247",5.964712828,-75.67541197,33.46531241,23.01219248,43.52249511,0.26276848146095,-0.374485268636383
"411",411,"IGAC-ANT-A-248",6.281377508,-76.16214809,36.08668744,30.84606352,33.06724904,-0.087380690787366,-0.156914886790323
"412",412,"IGAC-ANT-A-249",6.201517612,-76.1368933,46.66679842,44,9.333201581,-1.60945485213689,-0.0588433233046623
"413",413,"IGAC-ANT-A-25",7.829093721,-76.65096268,4,26.57470703,69.42529297,2.85395689201365,1.89366553877642
"414",414,"IGAC-ANT-A-250",5.875735473,-76.07952489,26.26041284,18.28099246,55.4585947,0.747574110883423,-0.362200733325342
"415",415,"IGAC-ANT-A-251",6.423726551,-75.69797003,41.30469446,27.87988017,30.81542538,-0.292960772184689,-0.393070872999738
"416",416,"IGAC-ANT-A-252",7.178050015,-75.77474998,34.31765677,41.6369637,24.04537954,-0.355717137180805,0.193328326864243
"417",417,"IGAC-ANT-A-253",7.20008002,-75.72898999,21.66106719,44.1694664,34.1694664,0.455815939525593,0.712517234495557
"418",418,"IGAC-ANT-A-254",7.179570018,-75.77927999,26.31853346,21.82276711,51.85869943,0.678249316015665,-0.187319597628257
"419",419,"IGAC-ANT-A-255",6.601230013,-75.76139999,31.46472215,39.65667597,28.87860188,-0.0857660849979632,0.231392319923874
"420",420,"IGAC-ANT-A-256",7.056606169,-75.15181584,2.115950829,23.06698061,74.81706856,3.56554177224064,2.38889790810962
"422",422,"IGAC-ANT-A-258",6.857918718,-74.99672342,8.510037527,19.32134028,72.16862219,2.13775900339953,0.819963846720216
"423",423,"IGAC-ANT-A-259",7.187050019,-75.75065998,43.34782609,22.10869565,34.54347826,-0.227037784080451,-0.673285554641763
"424",424,"IGAC-ANT-A-26",7.29244955,-76.47346811,29.98460539,32.00694393,38.00845068,0.237124425030918,0.0652687807845204
"426",426,"IGAC-ANT-A-261",5.752610017,-75.92988999,33.32013241,32.38924836,34.29061922,0.0287100334575201,-0.028335264194081
"427",427,"IGAC-ANT-A-262",6.7425621,-76.00896927,30.03548052,17.11531609,52.84920338,0.565063272134165,-0.562405626435962
"428",428,"IGAC-ANT-A-264",6.714110704,-75.99081078,38.90625,23.33984375,37.75390625,-0.0300659589362127,-0.510992973778932
"430",430,"IGAC-ANT-A-266",6.086970017,-75.80517998,26,45,29,0.109199291964992,0.548565951748838
"431",431,"IGAC-ANT-A-267",6.170222967,-75.76487737,21.39073751,31.57495359,47.0343089,0.787919310306671,0.389406196705939
"432",432,"IGAC-ANT-A-268",6.15653072,-75.62647349,43.07279419,25.67462789,31.25257792,-0.320789706293106,-0.517388309890184
"433",433,"IGAC-ANT-A-269",6.14870465,-75.64246422,55.02807576,32.18324402,12.78868022,-1.45928310151345,-0.536397578291305
"434",434,"IGAC-ANT-A-27",6.227560015,-76.68365998,9.818139294,37.20824209,52.97361861,1.68556240440218,1.3322986751473
"435",435,"IGAC-ANT-A-270",6.14533904,-75.63848472,51.9313842,16.1293353,31.93928049,-0.486086697005992,-1.1692836302531
"436",436,"IGAC-ANT-A-271",6.042860015,-75.75951998,28.85582958,40.01020732,31.1339631,0.0759872467071571,0.326822566853955
"437",437,"IGAC-ANT-A-272",7.012876604,-75.62505951,20.79564607,38.72261236,40.48174157,0.66610740578971,0.621680086869375
"438",438,"IGAC-ANT-A-273",5.807370005,-75.90731999,49.59251691,30.40273692,20.00474617,-0.907870399698264,-0.489307318976194
"439",439,"IGAC-ANT-A-275",6.963647166,-75.36458614,32.20539145,18.5150116,49.27959696,0.425376265750523,-0.553552033985449
"440",440,"IGAC-ANT-A-276",5.824231239,-75.90061355,23.5350782,32.27530857,44.18961324,0.629997769339525,0.31581049977922
"442",442,"IGAC-ANT-A-28",8.43129333,-76.29359059,12.06507524,22.03472441,65.90020035,1.69782654643826,0.602304656016908
"443",443,"IGAC-ANT-A-289",5.816550014,-75.83423999,40.10362285,38.60027466,21.29610249,-0.632942601336112,-0.0382072836286473
"445",445,"IGAC-ANT-A-298",6.366430017,-76.08326999,4.106814639,29.05349771,66.83968765,2.78964932960419,1.95649117813601
"447",447,"IGAC-ANT-A-30",8.287227984,-76.369393,16.01638604,43.99347791,39.99013605,0.915020499274479,1.01042906793404
"448",448,"IGAC-ANT-A-302",6.19698191,-75.37918557,25.91040495,33.62720572,40.46238933,0.445728260570888,0.260690809838772
"450",450,"IGAC-ANT-A-308",6.137173597,-75.28049394,1.421113768,11.22973621,87.34915003,4.1184723980704,2.06712437087649
"451",451,"IGAC-ANT-A-31",8.331862917,-76.36260763,48.69174547,12.83143064,38.4768239,-0.235453434776591,-1.3336118383707
"453",453,"IGAC-ANT-A-311",6.309748964,-76.09426231,27.21914398,18.47180114,54.30905488,0.690770421046355,-0.387675242017609
"455",455,"IGAC-ANT-A-314",6.474380008,-75.37509001,23.34859697,21.00192105,55.64948198,0.868535873771027,-0.10592298326077
"456",456,"IGAC-ANT-A-316",6.674936,-75.44787021,4.632121658,11.69569953,83.67217881,2.89389152587851,0.926206208091682
"457",457,"IGAC-ANT-A-317",6.782440606,-75.27507082,4.713699741,6.284446806,89.00185345,2.93818408747422,0.287604712707989
"458",458,"IGAC-ANT-A-318",6.857400012,-75.58909998,22.5415141,24.34482719,53.11365871,0.857075441079329,0.076960710963373
"459",459,"IGAC-ANT-A-319",6.883605998,-75.64794279,21.13572621,28.51574302,50.34853077,0.868004644433347,0.299491527464084
"460",460,"IGAC-ANT-A-323",6.728810016,-75.48405998,24.6947927,16.97890548,58.32630183,0.859460738387194,-0.374620680103881
"461",461,"IGAC-ANT-A-326",6.126170016,-75.20439002,12.6802291,16.6169303,70.70284061,1.71844173378546,0.270378056541468
"462",462,"IGAC-ANT-A-328",6.131710627,-75.33633845,20.78206923,60.85707823,18.36085254,-0.123869739918289,1.07443757659203
"463",463,"IGAC-ANT-A-33",7.537647482,-76.60635657,10.70137983,13.983976,75.31464418,1.95130190449103,0.26753941343606
"465",465,"IGAC-ANT-A-332",5.963637823,-75.33644274,13.7728214,33.94870798,52.27847062,1.33388744824272,0.902153610275649
"466",466,"IGAC-ANT-A-334",6.692880009,-75.92340999,21.93453695,21.85546786,56.20999519,0.941032167144679,-0.00361128875295001
"467",467,"IGAC-ANT-A-335",6.05338023,-75.63621281,32.82551143,40.82551143,26.34897714,-0.219776544552545,0.218101165580844
"468",468,"IGAC-ANT-A-337",6.295740106,-76.15583593,20.05363092,20.82608817,59.12028091,1.08116379752698,0.0377962091249823
"470",470,"IGAC-ANT-A-339",6.283640014,-76.17506841,8.496793415,21.47978764,70.02341895,2.10914089549916,0.927423536158588
"473",473,"IGAC-ANT-A-341",7.054760015,-75.44944999,6.932038835,31.86650485,61.20145631,2.17801701103324,1.52540147933053
"474",474,"IGAC-ANT-A-344",6.494980013,-75.94752999,41.82546914,27.8702183,30.30431256,-0.322215432445958,-0.405946789288081
"475",475,"IGAC-ANT-A-345",6.099420011,-75.42487999,11.36912462,36.27790511,52.35297027,1.5271073599158,1.16030756682442
"477",477,"IGAC-ANT-A-347",6.134694642,-75.60311015,12,34,54,1.50407739677627,1.04145387482816
"478",478,"IGAC-ANT-A-348",6.105784027,-75.39128973,12.37884464,31.17644755,56.44470781,1.51727259797243,0.923673985343272
"479",479,"IGAC-ANT-A-35",7.673754419,-76.65108702,19.41370108,34.1799659,46.40633302,0.871456879383228,0.565660621992087
"480",480,"IGAC-ANT-A-351",6.504050023,-75.57960998,20.43048595,28.34521522,51.22429883,0.919185811342814,0.327430045975444
"481",481,"IGAC-ANT-A-352",5.783694259,-75.4578049,1.289725024,29.72435213,68.98592285,3.97947343115446,3.13753761091905
"482",482,"IGAC-ANT-A-353",6.187850014,-75.66468999,39.33493144,27.55788532,33.10718323,-0.172362689952161,-0.355824251644678
"483",483,"IGAC-ANT-A-355",5.950140016,-75.53044998,12.01721981,45.9843643,41.99841589,1.25129129531851,1.34196082683725
"484",484,"IGAC-ANT-A-356",6.288251255,-75.60525927,16.56823912,54.91946467,28.51229621,0.542847883563099,1.19838027677106
"485",485,"IGAC-ANT-A-357",5.866350017,-75.29739001,15.2733301,23.62402873,61.10264117,1.38644691558893,0.436156183917746
"486",486,"IGAC-ANT-A-358",6.420332365,-75.5849421,10.33739983,40.84679673,48.81580344,1.5522857310784,1.37406003246995
"487",487,"IGAC-ANT-A-36",8.760195867,-76.48733604,54.9256817,27.78763329,17.286685,-1.15604447767436,-0.681389953623895
"491",491,"IGAC-ANT-A-366",6.43410495,-76.09156272,5.482150393,19.03132435,75.48652526,2.62245673547923,1.24458884016489
"492",492,"IGAC-ANT-A-367",6.136495503,-75.2743593,20.50919557,31.42735835,48.06344608,0.851648581481763,0.426805448637907
"493",493,"IGAC-ANT-A-368",6.133490019,-75.27383003,12.70541995,37.98113882,49.31344123,1.35616801532919,1.09506101952177
"494",494,"IGAC-ANT-A-37",8.682639988,-76.39994999,31.36216428,40.11532281,28.52251292,-0.094908504667455,0.246156169156327
"495",495,"IGAC-ANT-A-371",6.604090015,-75.67675998,11.5274459,27.02885286,61.44370125,1.6733905367616,0.852174127913546
"496",496,"IGAC-ANT-A-372",6.45005159,-75.56180256,45.84216627,33.5911204,20.56671333,-0.801530417366507,-0.310942570255693
"497",497,"IGAC-ANT-A-373",6.479397701,-76.10662889,14.45554908,21.37661705,64.16783387,1.49042369485707,0.39121930320435
"499",499,"IGAC-ANT-A-401",5.878917682,-74.78320261,46.3492348,11.89033345,41.76043175,-0.104255500344289,-1.3604790278215
"500",500,"IGAC-ANT-A-402",5.935746733,-74.69995354,12.77827016,25.9451912,61.27653864,1.56765095495736,0.708240197682418
"501",501,"IGAC-ANT-A-404",5.920381804,-74.73109847,57.2469747,28.62953795,14.12348735,-1.39953561633751,-0.692935817055892
"502",502,"IGAC-ANT-A-405",6.425364458,-74.43336396,22.46441281,27.50711744,50.02846975,0.800659834196234,0.202512382997355
"504",504,"IGAC-ANT-A-409",6.171660352,-75.00305156,33.13381129,17.90166067,48.96452804,0.390541868262885,-0.615660766738161
"506",506,"IGAC-ANT-A-410",6.167997857,-75.01515815,20.40656028,19.83208507,59.76135465,1.07450277723374,-0.0285553472508311
"508",508,"IGAC-ANT-A-412",7.002170832,-74.69988645,35.69181404,16.15520453,48.15298143,0.299461692060151,-0.792679104220259
"509",509,"IGAC-ANT-A-413",7.034972313,-74.776852,30.83295167,15.58453622,53.58251211,0.552638770732362,-0.682304822827607
"510",510,"IGAC-ANT-A-414",6.995882096,-74.71432196,22.23288255,41.8206334,35.94648405,0.480458889336077,0.631817450813532
